,sensor_id,x,y,z
2929,2929,472.05,127.9,-329.74
2930,2930,472.05,127.9,-346.76
2931,2931,472.05,127.9,-363.78
2932,2932,472.05,127.9,-380.8
2933,2933,472.05,127.9,-397.83
2934,2934,472.05,127.9,-414.85
2935,2935,472.05,127.9,-431.87
2936,2936,472.05,127.9,-448.89
2937,2937,472.05,127.9,-465.91
2938,2938,472.05,127.9,-482.93
2939,2939,472.05,127.9,-499.95
2940,2940,576.37,170.92,494.04
2941,2941,576.37,170.92,477.02
2942,2942,576.37,170.92,460.0
2943,2943,576.37,170.92,442.98
2944,2944,576.37,170.92,425.96
2945,2945,576.37,170.92,408.94
2946,2946,576.37,170.92,391.92
2947,2947,576.37,170.92,374.9
2948,2948,576.37,170.92,357.88
2949,2949,576.37,170.92,340.86
2950,2950,576.37,170.92,323.84
2951,2951,576.37,170.92,306.82
2952,2952,576.37,170.92,289.8
2953,2953,576.37,170.92,272.77
2954,2954,576.37,170.92,255.75
2955,2955,576.37,170.92,238.73
2956,2956,576.37,170.92,221.71
2957,2957,576.37,170.92,204.69
2958,2958,576.37,170.92,187.67
2959,2959,576.37,170.92,170.65
2960,2960,576.37,170.92,153.63
2961,2961,576.37,170.92,136.61
2962,2962,576.37,170.92,119.59
2963,2963,576.37,170.92,102.57
2964,2964,576.37,170.92,85.55
2965,2965,576.37,170.92,68.53
2966,2966,576.37,170.92,51.51
2967,2967,576.37,170.92,34.48
2968,2968,576.37,170.92,17.46
2969,2969,576.37,170.92,0.44
2970,2970,576.37,170.92,-16.58
2971,2971,576.37,170.92,-33.6
2972,2972,576.37,170.92,-50.62
2973,2973,576.37,170.92,-67.64
2974,2974,576.37,170.92,-84.66
2975,2975,576.37,170.92,-101.68
2976,2976,576.37,170.92,-118.7
2977,2977,576.37,170.92,-135.72
2978,2978,576.37,170.92,-152.74
2979,2979,576.37,170.92,-169.76
2980,2980,576.37,170.92,-186.79
2981,2981,576.37,170.92,-203.81
2982,2982,576.37,170.92,-220.83
2983,2983,576.37,170.92,-237.85
2984,2984,576.37,170.92,-254.87
2985,2985,576.37,170.92,-271.89
2986,2986,576.37,170.92,-288.91
2987,2987,576.37,170.92,-305.93
2988,2988,576.37,170.92,-322.95
2989,2989,576.37,170.92,-339.97
2990,2990,576.37,170.92,-356.99
2991,2991,576.37,170.92,-374.01
2992,2992,576.37,170.92,-391.03
2993,2993,576.37,170.92,-408.06
2994,2994,576.37,170.92,-425.08
2995,2995,576.37,170.92,-442.1
2996,2996,576.37,170.92,-459.12
2997,2997,576.37,170.92,-476.14
2998,2998,576.37,170.92,-493.16
2999,2999,576.37,170.92,-510.18
3000,3000,-481.6,101.39,502.05
3001,3001,-481.6,101.39,485.03
3002,3002,-481.6,101.39,468.01
3003,3003,-481.6,101.39,450.99
3004,3004,-481.6,101.39,433.97
3005,3005,-481.6,101.39,416.95
3006,3006,-481.6,101.39,399.93
3007,3007,-481.6,101.39,382.91
3008,3008,-481.6,101.39,365.89
3009,3009,-481.6,101.39,348.87
3010,3010,-481.6,101.39,331.85
3011,3011,-481.6,101.39,314.83
3012,3012,-481.6,101.39,297.81
3013,3013,-481.6,101.39,280.78
3014,3014,-481.6,101.39,263.76
3015,3015,-481.6,101.39,246.74
3016,3016,-481.6,101.39,229.72
3017,3017,-481.6,101.39,212.7
3018,3018,-481.6,101.39,195.68
3019,3019,-481.6,101.39,178.66
3020,3020,-481.6,101.39,161.64
3021,3021,-481.6,101.39,144.62
3022,3022,-481.6,101.39,127.6
3023,3023,-481.6,101.39,110.58
3024,3024,-481.6,101.39,93.56
3025,3025,-481.6,101.39,76.54
3026,3026,-481.6,101.39,59.51
3027,3027,-481.6,101.39,42.49
3028,3028,-481.6,101.39,25.47
3029,3029,-481.6,101.39,8.45
3030,3030,-481.6,101.39,-8.57
3031,3031,-481.6,101.39,-25.59
3032,3032,-481.6,101.39,-42.61
3033,3033,-481.6,101.39,-59.63
3034,3034,-481.6,101.39,-76.65
3035,3035,-481.6,101.39,-93.67
3036,3036,-481.6,101.39,-110.69
3037,3037,-481.6,101.39,-127.71
3038,3038,-481.6,101.39,-144.73
3039,3039,-481.6,101.39,-161.76
3040,3040,-481.6,101.39,-178.78
3041,3041,-481.6,101.39,-195.8
3042,3042,-481.6,101.39,-212.82
3043,3043,-481.6,101.39,-229.84
3044,3044,-481.6,101.39,-246.86
3045,3045,-481.6,101.39,-263.88
3046,3046,-481.6,101.39,-280.9
3047,3047,-481.6,101.39,-297.92
3048,3048,-481.6,101.39,-314.94
3049,3049,-481.6,101.39,-331.96
3050,3050,-481.6,101.39,-348.98
3051,3051,-481.6,101.39,-366.0
3052,3052,-481.6,101.39,-383.02
3053,3053,-481.6,101.39,-400.05
3054,3054,-481.6,101.39,-417.07
3055,3055,-481.6,101.39,-434.09
3056,3056,-481.6,101.39,-451.11
3057,3057,-481.6,101.39,-468.13
3058,3058,-481.6,101.39,-484.92
3059,3059,-481.6,101.39,-501.94
3060,3060,-358.44,120.56,498.06
3061,3061,-358.44,120.56,481.04
3062,3062,-358.44,120.56,464.02
3063,3063,-358.44,120.56,447.0
3064,3064,-358.44,120.56,429.98
3065,3065,-358.44,120.56,412.96
3066,3066,-358.44,120.56,395.94
3067,3067,-358.44,120.56,378.92
3068,3068,-358.44,120.56,361.9
3069,3069,-358.44,120.56,344.88
3070,3070,-358.44,120.56,327.86
3071,3071,-358.44,120.56,310.84
3072,3072,-358.44,120.56,293.82
3073,3073,-358.44,120.56,276.79
3074,3074,-358.44,120.56,259.77
3075,3075,-358.44,120.56,242.75
3076,3076,-358.44,120.56,225.73
3077,3077,-358.44,120.56,208.71
3078,3078,-358.44,120.56,191.69
3079,3079,-358.44,120.56,174.67
3080,3080,-358.44,120.56,157.65
3081,3081,-358.44,120.56,140.63
3082,3082,-358.44,120.56,123.61
3083,3083,-358.44,120.56,106.59
3084,3084,-358.44,120.56,89.57
3085,3085,-358.44,120.56,72.55
3086,3086,-358.44,120.56,55.53
3087,3087,-358.44,120.56,38.5
3088,3088,-358.44,120.56,21.48
3089,3089,-358.44,120.56,4.46
3090,3090,-358.44,120.56,-12.56
3091,3091,-358.44,120.56,-29.58
3092,3092,-358.44,120.56,-46.6
3093,3093,-358.44,120.56,-63.62
3094,3094,-358.44,120.56,-80.64
3095,3095,-358.44,120.56,-97.66
3096,3096,-358.44,120.56,-114.68
3097,3097,-358.44,120.56,-131.7
3098,3098,-358.44,120.56,-148.72
3099,3099,-358.44,120.56,-165.74
3100,3100,-358.44,120.56,-182.77
3101,3101,-358.44,120.56,-199.79
3102,3102,-358.44,120.56,-216.81
3103,3103,-358.44,120.56,-233.83
3104,3104,-358.44,120.56,-250.85
3105,3105,-358.44,120.56,-267.87
3106,3106,-358.44,120.56,-284.89
3107,3107,-358.44,120.56,-301.91
3108,3108,-358.44,120.56,-318.93
3109,3109,-358.44,120.56,-335.95
3110,3110,-358.44,120.56,-352.97
3111,3111,-358.44,120.56,-369.99
3112,3112,-358.44,120.56,-387.01
3113,3113,-358.44,120.56,-404.04
3114,3114,-358.44,120.56,-421.06
3115,3115,-358.44,120.56,-438.08
3116,3116,-358.44,120.56,-455.1
3117,3117,-358.44,120.56,-472.12
3118,3118,-358.44,120.56,-489.14
3119,3119,-358.44,120.56,-506.16
3120,3120,-234.95,140.44,500.06
3121,3121,-234.95,140.44,483.04
3122,3122,-234.95,140.44,466.02
3123,3123,-234.95,140.44,449.0
3124,3124,-234.95,140.44,431.98
3125,3125,-234.95,140.44,414.96
3126,3126,-234.95,140.44,397.94
3127,3127,-234.95,140.44,380.92
3128,3128,-234.95,140.44,363.9
3129,3129,-234.95,140.44,346.88
3130,3130,-234.95,140.44,329.86
3131,3131,-234.95,140.44,312.84
3132,3132,-234.95,140.44,295.82
3133,3133,-234.95,140.44,278.79
3134,3134,-234.95,140.44,261.77
3135,3135,-234.95,140.44,244.75
3136,3136,-234.95,140.44,227.73
3137,3137,-234.95,140.44,210.71
3138,3138,-234.95,140.44,193.69
3139,3139,-234.95,140.44,176.67
3140,3140,-234.95,140.44,159.65
3141,3141,-234.95,140.44,142.63
3142,3142,-234.95,140.44,125.61
3143,3143,-234.95,140.44,108.59
3144,3144,-234.95,140.44,91.57
3145,3145,-234.95,140.44,74.55
3146,3146,-234.95,140.44,57.53
3147,3147,-234.95,140.44,40.5
3148,3148,-234.95,140.44,23.48
3149,3149,-234.95,140.44,6.46
3150,3150,-234.95,140.44,-10.56
3151,3151,-234.95,140.44,-27.58
3152,3152,-234.95,140.44,-44.6
3153,3153,-234.95,140.44,-61.62
3154,3154,-234.95,140.44,-78.64
3155,3155,-234.95,140.44,-95.66
3156,3156,-234.95,140.44,-112.68
3157,3157,-234.95,140.44,-129.7
3158,3158,-234.95,140.44,-146.72
3159,3159,-234.95,140.44,-163.74
3160,3160,-234.95,140.44,-180.77
3161,3161,-234.95,140.44,-197.79
3162,3162,-234.95,140.44,-214.81
3163,3163,-234.95,140.44,-231.83
3164,3164,-234.95,140.44,-248.85
3165,3165,-234.95,140.44,-265.87
3166,3166,-234.95,140.44,-282.89
3167,3167,-234.95,140.44,-299.91
3168,3168,-234.95,140.44,-316.93
3169,3169,-234.95,140.44,-333.95
3170,3170,-234.95,140.44,-350.97
3171,3171,-234.95,140.44,-367.99
3172,3172,-234.95,140.44,-385.01
3173,3173,-234.95,140.44,-402.04
3174,3174,-234.95,140.44,-419.06
3175,3175,-234.95,140.44,-436.08
3176,3176,-234.95,140.44,-453.1
3177,3177,-234.95,140.44,-470.12
3178,3178,-234.95,140.44,-487.14
3179,3179,-234.95,140.44,-504.16
3180,3180,-111.51,159.98,500.53
3181,3181,-111.51,159.98,483.51
3182,3182,-111.51,159.98,466.49
3183,3183,-111.51,159.98,449.47
3184,3184,-111.51,159.98,432.45
3185,3185,-111.51,159.98,415.43
3186,3186,-111.51,159.98,398.41
3187,3187,-111.51,159.98,381.39
3188,3188,-111.51,159.98,364.37
3189,3189,-111.51,159.98,347.35
3190,3190,-111.51,159.98,330.33
3191,3191,-111.51,159.98,313.31
3192,3192,-111.51,159.98,296.29
3193,3193,-111.51,159.98,279.26
3194,3194,-111.51,159.98,262.24
3195,3195,-111.51,159.98,245.22
3196,3196,-111.51,159.98,228.2
3197,3197,-111.51,159.98,211.18
3198,3198,-111.51,159.98,194.16
3199,3199,-111.51,159.98,177.14
3200,3200,-111.51,159.98,160.12
3201,3201,-111.51,159.98,143.1
3202,3202,-111.51,159.98,126.08
3203,3203,-111.51,159.98,109.06
3204,3204,-111.51,159.98,92.04
3205,3205,-111.51,159.98,75.02
3206,3206,-111.51,159.98,58.0
3207,3207,-111.51,159.98,40.97
3208,3208,-111.51,159.98,23.95
3209,3209,-111.51,159.98,6.93
3210,3210,-111.51,159.98,-10.09
3211,3211,-111.51,159.98,-27.11
3212,3212,-111.51,159.98,-44.13
3213,3213,-111.51,159.98,-61.15
3214,3214,-111.51,159.98,-78.17
3215,3215,-111.51,159.98,-95.19
3216,3216,-111.51,159.98,-112.21
3217,3217,-111.51,159.98,-129.23
3218,3218,-111.51,159.98,-146.25
3219,3219,-111.51,159.98,-163.27
3220,3220,-111.51,159.98,-180.3
3221,3221,-111.51,159.98,-197.32
3222,3222,-111.51,159.98,-214.34
3223,3223,-111.51,159.98,-231.36
3224,3224,-111.51,159.98,-248.38
3225,3225,-111.51,159.98,-265.4
3226,3226,-111.51,159.98,-282.42
3227,3227,-111.51,159.98,-299.44
3228,3228,-111.51,159.98,-316.46
3229,3229,-111.51,159.98,-333.48
3230,3230,-111.51,159.98,-350.5
3231,3231,-111.51,159.98,-367.52
3232,3232,-111.51,159.98,-384.54
3233,3233,-111.51,159.98,-401.57
3234,3234,-111.51,159.98,-418.59
3235,3235,-111.51,159.98,-435.61
3236,3236,-111.51,159.98,-452.63
3237,3237,-111.51,159.98,-469.65
3238,3238,-111.51,159.98,-486.67
3239,3239,-111.51,159.98,-503.69
3240,3240,11.87,179.19,502.34
3241,3241,11.87,179.19,485.32
3242,3242,11.87,179.19,468.3
3243,3243,11.87,179.19,451.28
3244,3244,11.87,179.19,434.26
3245,3245,11.87,179.19,417.24
3246,3246,11.87,179.19,400.22
3247,3247,11.87,179.19,383.2
3248,3248,11.87,179.19,366.18
3249,3249,11.87,179.19,349.16
3250,3250,11.87,179.19,332.14
3251,3251,11.87,179.19,315.12
3252,3252,11.87,179.19,298.1
3253,3253,11.87,179.19,281.07
3254,3254,11.87,179.19,264.05
3255,3255,11.87,179.19,247.03
3256,3256,11.87,179.19,230.01
3257,3257,11.87,179.19,212.99
3258,3258,11.87,179.19,195.97
3259,3259,11.87,179.19,178.95
3260,3260,11.87,179.19,161.93
3261,3261,11.87,179.19,144.91
3262,3262,11.87,179.19,127.89
3263,3263,11.87,179.19,110.87
3264,3264,11.87,179.19,93.85
3265,3265,11.87,179.19,76.83
3266,3266,11.87,179.19,59.8
3267,3267,11.87,179.19,42.78
3268,3268,11.87,179.19,25.76
3269,3269,11.87,179.19,8.74
3270,3270,11.87,179.19,-8.28
3271,3271,11.87,179.19,-25.3
3272,3272,11.87,179.19,-42.32
3273,3273,11.87,179.19,-59.34
3274,3274,11.87,179.19,-76.36
3275,3275,11.87,179.19,-93.38
3276,3276,11.87,179.19,-110.4
3277,3277,11.87,179.19,-127.42
3278,3278,11.87,179.19,-144.44
3279,3279,11.87,179.19,-161.47
3280,3280,11.87,179.19,-178.49
3281,3281,11.87,179.19,-195.51
3282,3282,11.87,179.19,-212.53
3283,3283,11.87,179.19,-229.55
3284,3284,11.87,179.19,-246.57
3285,3285,11.87,179.19,-263.59
3286,3286,11.87,179.19,-280.61
3287,3287,11.87,179.19,-297.63
3288,3288,11.87,179.19,-314.65
3289,3289,11.87,179.19,-331.67
3290,3290,11.87,179.19,-348.69
3291,3291,11.87,179.19,-365.71
3292,3292,11.87,179.19,-382.74
3293,3293,11.87,179.19,-399.76
3294,3294,11.87,179.19,-416.78
3295,3295,11.87,179.19,-433.8
3296,3296,11.87,179.19,-450.32
3297,3297,11.87,179.19,-467.34
3298,3298,11.87,179.19,-484.36
3299,3299,11.87,179.19,-501.58
3300,3300,132.03,202.98,502.74
3301,3301,132.03,202.98,485.72
3302,3302,132.03,202.98,468.69
3303,3303,132.03,202.98,451.67
3304,3304,132.03,202.98,434.65
3305,3305,132.03,202.98,417.63
3306,3306,132.03,202.98,400.61
3307,3307,132.03,202.98,383.59
3308,3308,132.03,202.98,366.57
3309,3309,132.03,202.98,349.55
3310,3310,132.03,202.98,332.53
3311,3311,132.03,202.98,315.51
3312,3312,132.03,202.98,298.49
3313,3313,132.03,202.98,281.47
3314,3314,132.03,202.98,264.45
3315,3315,132.03,202.98,247.42
3316,3316,132.03,202.98,230.4
3317,3317,132.03,202.98,213.38
3318,3318,132.03,202.98,196.36
3319,3319,132.03,202.98,179.34
3320,3320,132.03,202.98,162.32
3321,3321,132.03,202.98,145.3
3322,3322,132.03,202.98,128.28
3323,3323,132.03,202.98,111.26
3324,3324,132.03,202.98,94.24
3325,3325,132.03,202.98,77.22
3326,3326,132.03,202.98,60.2
3327,3327,132.03,202.98,43.18
3328,3328,132.03,202.98,26.15
3329,3329,132.03,202.98,9.13
3330,3330,132.03,202.98,-7.89
3331,3331,132.03,202.98,-24.91
3332,3332,132.03,202.98,-41.93
3333,3333,132.03,202.98,-58.95
3334,3334,132.03,202.98,-75.97
3335,3335,132.03,202.98,-92.99
3336,3336,132.03,202.98,-110.01
3337,3337,132.03,202.98,-127.03
3338,3338,132.03,202.98,-144.05
3339,3339,132.03,202.98,-161.07
3340,3340,132.03,202.98,-178.09
3341,3341,132.03,202.98,-195.12
3342,3342,132.03,202.98,-212.14
3343,3343,132.03,202.98,-229.16
3344,3344,132.03,202.98,-246.18
3345,3345,132.03,202.98,-263.2
3346,3346,132.03,202.98,-280.22
3347,3347,132.03,202.98,-297.24
3348,3348,132.03,202.98,-314.26
3349,3349,132.03,202.98,-331.28
3350,3350,132.03,202.98,-348.3
3351,3351,132.03,202.98,-365.32
3352,3352,132.03,202.98,-382.34
3353,3353,132.03,202.98,-399.36
3354,3354,132.03,202.98,-416.39
3355,3355,132.03,202.98,-433.41
3356,3356,132.03,202.98,-450.43
3357,3357,132.03,202.98,-467.45
3358,3358,132.03,202.98,-484.47
3359,3359,132.03,202.98,-502.39
3360,3360,257.31,211.66,504.43
3361,3361,257.31,211.66,487.4
3362,3362,257.31,211.66,470.38
3363,3363,257.31,211.66,453.36
3364,3364,257.31,211.66,436.34
3365,3365,257.31,211.66,419.32
3366,3366,257.31,211.66,402.3
3367,3367,257.31,211.66,385.28
3368,3368,257.31,211.66,368.26
3369,3369,257.31,211.66,351.24
3370,3370,257.31,211.66,334.22
3371,3371,257.31,211.66,317.2
3372,3372,257.31,211.66,300.18
3373,3373,257.31,211.66,283.16
3374,3374,257.31,211.66,266.13
3375,3375,257.31,211.66,249.11
3376,3376,257.31,211.66,232.09
3377,3377,257.31,211.66,215.07
3378,3378,257.31,211.66,198.05
3379,3379,257.31,211.66,181.03
3380,3380,257.31,211.66,164.01
3381,3381,257.31,211.66,146.99
3382,3382,257.31,211.66,129.97
3383,3383,257.31,211.66,112.95
3384,3384,257.31,211.66,95.93
3385,3385,257.31,211.66,78.91
3386,3386,257.31,211.66,61.89
3387,3387,257.31,211.66,44.86
3388,3388,257.31,211.66,27.84
3389,3389,257.31,211.66,10.82
3390,3390,257.31,211.66,-6.2
3391,3391,257.31,211.66,-23.22
3392,3392,257.31,211.66,-40.24
3393,3393,257.31,211.66,-57.26
3394,3394,257.31,211.66,-74.28
3395,3395,257.31,211.66,-91.3
3396,3396,257.31,211.66,-108.32
3397,3397,257.31,211.66,-125.34
3398,3398,257.31,211.66,-142.36
3399,3399,257.31,211.66,-159.38
3400,3400,257.31,211.66,-176.41
3401,3401,257.31,211.66,-193.43
3402,3402,257.31,211.66,-210.45
3403,3403,257.31,211.66,-227.47
3404,3404,257.31,211.66,-244.49
3405,3405,257.31,211.66,-261.51
3406,3406,257.31,211.66,-278.53
3407,3407,257.31,211.66,-295.55
3408,3408,257.31,211.66,-312.57
3409,3409,257.31,211.66,-329.59
3410,3410,257.31,211.66,-346.61
3411,3411,257.31,211.66,-363.63
3412,3412,257.31,211.66,-380.65
3413,3413,257.31,211.66,-397.67
3414,3414,257.31,211.66,-414.7
3415,3415,257.31,211.66,-431.72
3416,3416,257.31,211.66,-448.74
3417,3417,257.31,211.66,-465.76
3418,3418,257.31,211.66,-482.78
3419,3419,257.31,211.66,-500.2
3420,3420,382.35,238.9,498.54
3421,3421,382.35,238.9,481.52
3422,3422,382.35,238.9,464.5
3423,3423,382.35,238.9,447.48
3424,3424,382.35,238.9,430.46
3425,3425,382.35,238.9,413.44
3426,3426,382.35,238.9,396.42
3427,3427,382.35,238.9,379.4
3428,3428,382.35,238.9,362.38
3429,3429,382.35,238.9,345.36
3430,3430,382.35,238.9,328.34
3431,3431,382.35,238.9,311.32
3432,3432,382.35,238.9,294.3
3433,3433,382.35,238.9,277.27
3434,3434,382.35,238.9,260.25
3435,3435,382.35,238.9,243.23
3436,3436,382.35,238.9,226.21
3437,3437,382.35,238.9,209.19
3438,3438,382.35,238.9,192.17
3439,3439,382.35,238.9,175.15
3440,3440,382.35,238.9,158.13
3441,3441,382.35,238.9,141.11
3442,3442,382.35,238.9,124.09
3443,3443,382.35,238.9,107.07
3444,3444,382.35,238.9,90.05
3445,3445,382.35,238.9,73.03
3446,3446,382.35,238.9,56.01
3447,3447,382.35,238.9,38.98
3448,3448,382.35,238.9,21.96
3449,3449,382.35,238.9,4.94
3450,3450,382.35,238.9,-12.08
3451,3451,382.35,238.9,-29.1
3452,3452,382.35,238.9,-46.12
3453,3453,382.35,238.9,-63.14
3454,3454,382.35,238.9,-80.16
3455,3455,382.35,238.9,-97.18
3456,3456,382.35,238.9,-114.2
3457,3457,382.35,238.9,-131.22
3458,3458,382.35,238.9,-148.24
3459,3459,382.35,238.9,-165.26
3460,3460,382.35,238.9,-182.29
3461,3461,382.35,238.9,-199.31
3462,3462,382.35,238.9,-216.33
3463,3463,382.35,238.9,-233.35
3464,3464,382.35,238.9,-250.37
3465,3465,382.35,238.9,-267.39
3466,3466,382.35,238.9,-284.41
3467,3467,382.35,238.9,-301.43
3468,3468,382.35,238.9,-318.45
3469,3469,382.35,238.9,-335.47
3470,3470,382.35,238.9,-352.49
3471,3471,382.35,238.9,-369.51
3472,3472,382.35,238.9,-386.53
3473,3473,382.35,238.9,-403.56
3474,3474,382.35,238.9,-420.58
3475,3475,382.35,238.9,-437.6
3476,3476,382.35,238.9,-454.62
3477,3477,382.35,238.9,-471.64
3478,3478,382.35,238.9,-488.66
3479,3479,382.35,238.9,-505.68
3480,3480,505.27,257.88,506.23
3481,3481,505.27,257.88,489.21
3482,3482,505.27,257.88,472.19
3483,3483,505.27,257.88,455.17
3484,3484,505.27,257.88,438.15
3485,3485,505.27,257.88,421.13
3486,3486,505.27,257.88,404.11
3487,3487,505.27,257.88,387.09
3488,3488,505.27,257.88,370.07
3489,3489,505.27,257.88,353.05
3490,3490,505.27,257.88,336.03
3491,3491,505.27,257.88,319.01
3492,3492,505.27,257.88,301.99
3493,3493,505.27,257.88,284.96
3494,3494,505.27,257.88,267.94
3495,3495,505.27,257.88,250.92
3496,3496,505.27,257.88,233.9
3497,3497,505.27,257.88,216.88
3498,3498,505.27,257.88,199.86
3499,3499,505.27,257.88,182.84
3500,3500,505.27,257.88,165.82
3501,3501,505.27,257.88,148.8
3502,3502,505.27,257.88,131.78
3503,3503,505.27,257.88,114.76
3504,3504,505.27,257.88,97.74
3505,3505,505.27,257.88,80.72
3506,3506,505.27,257.88,63.7
3507,3507,505.27,257.88,46.67
3508,3508,505.27,257.88,29.65
3509,3509,505.27,257.88,12.63
3510,3510,505.27,257.88,-4.39
3511,3511,505.27,257.88,-21.41
3512,3512,505.27,257.88,-38.43
3513,3513,505.27,257.88,-55.45
3514,3514,505.27,257.88,-72.47
3515,3515,505.27,257.88,-89.49
3516,3516,505.27,257.88,-106.51
3517,3517,505.27,257.88,-123.53
3518,3518,505.27,257.88,-140.55
3519,3519,505.27,257.88,-157.57
3520,3520,505.27,257.88,-174.6
3521,3521,505.27,257.88,-191.62
3522,3522,505.27,257.88,-208.64
3523,3523,505.27,257.88,-225.66
3524,3524,505.27,257.88,-242.68
3525,3525,505.27,257.88,-259.7
3526,3526,505.27,257.88,-276.72
3527,3527,505.27,257.88,-293.74
3528,3528,505.27,257.88,-310.76
3529,3529,505.27,257.88,-327.78
3530,3530,505.27,257.88,-344.8
3531,3531,505.27,257.88,-361.82
3532,3532,505.27,257.88,-378.84
3533,3533,505.27,257.88,-395.87
3534,3534,505.27,257.88,-412.89
3535,3535,505.27,257.88,-429.91
3536,3536,505.27,257.88,-446.93
3537,3537,505.27,257.88,-463.95
3538,3538,505.27,257.88,-480.97
3539,3539,505.27,257.88,-497.99
3540,3540,-437.04,217.8,501.47
3541,3541,-437.04,217.8,484.44
3542,3542,-437.04,217.8,467.77
3543,3543,-437.04,217.8,450.4
3544,3544,-437.04,217.8,433.38
3545,3545,-437.04,217.8,416.36
3546,3546,-437.04,217.8,399.34
3547,3547,-437.04,217.8,382.32
3548,3548,-437.04,217.8,365.3
3549,3549,-437.04,217.8,348.28
3550,3550,-437.04,217.8,331.26
3551,3551,-437.04,217.8,314.24
3552,3552,-437.04,217.8,297.22
3553,3553,-437.04,217.8,280.2
3554,3554,-437.04,217.8,263.18
3555,3555,-437.04,217.8,246.15
3556,3556,-437.04,217.8,229.13
3557,3557,-437.04,217.8,212.11
3558,3558,-437.04,217.8,195.09
3559,3559,-437.04,217.8,178.07
3560,3560,-437.04,217.8,161.05
3561,3561,-437.04,217.8,144.03
3562,3562,-437.04,217.8,127.01
3563,3563,-437.04,217.8,109.99
3564,3564,-437.04,217.8,92.97
3565,3565,-437.04,217.8,75.95
3566,3566,-437.04,217.8,58.93
3567,3567,-437.04,217.8,41.91
3568,3568,-437.04,217.8,24.88
3569,3569,-437.04,217.8,7.86
3570,3570,-437.04,217.8,-9.16
3571,3571,-437.04,217.8,-26.18
3572,3572,-437.04,217.8,-43.2
3573,3573,-437.04,217.8,-60.22
3574,3574,-437.04,217.8,-77.24
3575,3575,-437.04,217.8,-94.26
3576,3576,-437.04,217.8,-111.28
3577,3577,-437.04,217.8,-128.3
3578,3578,-437.04,217.8,-145.32
3579,3579,-437.04,217.8,-162.34
3580,3580,-437.04,217.8,-179.36
3581,3581,-437.04,217.8,-196.39
3582,3582,-437.04,217.8,-213.41
3583,3583,-437.04,217.8,-230.43
3584,3584,-437.04,217.8,-247.45
3585,3585,-437.04,217.8,-264.47
3586,3586,-437.04,217.8,-281.49
3587,3587,-437.04,217.8,-298.51
3588,3588,-437.04,217.8,-315.53
3589,3589,-437.04,217.8,-332.55
3590,3590,-437.04,217.8,-349.57
3591,3591,-437.04,217.8,-366.59
3592,3592,-437.04,217.8,-383.61
3593,3593,-437.04,217.8,-400.63
3594,3594,-437.04,217.8,-417.66
3595,3595,-437.04,217.8,-434.68
3596,3596,-437.04,217.8,-451.7
3597,3597,-437.04,217.8,-468.72
3598,3598,-437.04,217.8,-485.74
3599,3599,-437.04,217.8,-503.46
3600,3600,-313.6,237.44,501.19
3601,3601,-313.6,237.44,484.17
3602,3602,-313.6,237.44,467.15
3603,3603,-313.6,237.44,450.13
3604,3604,-313.6,237.44,433.11
3605,3605,-313.6,237.44,416.09
3606,3606,-313.6,237.44,399.07
3607,3607,-313.6,237.44,382.05
3608,3608,-313.6,237.44,365.03
3609,3609,-313.6,237.44,348.01
3610,3610,-313.6,237.44,330.99
3611,3611,-313.6,237.44,313.97
3612,3612,-313.6,237.44,296.95
3613,3613,-313.6,237.44,279.92
3614,3614,-313.6,237.44,262.9
3615,3615,-313.6,237.44,245.88
3616,3616,-313.6,237.44,228.86
3617,3617,-313.6,237.44,211.84
3618,3618,-313.6,237.44,194.82
3619,3619,-313.6,237.44,177.8
3620,3620,-313.6,237.44,160.78
3621,3621,-313.6,237.44,143.76
3622,3622,-313.6,237.44,126.74
3623,3623,-313.6,237.44,109.72
3624,3624,-313.6,237.44,92.7
3625,3625,-313.6,237.44,75.68
3626,3626,-313.6,237.44,58.66
3627,3627,-313.6,237.44,41.63
3628,3628,-313.6,237.44,24.61
3629,3629,-313.6,237.44,7.59
3630,3630,-313.6,237.44,-9.43
3631,3631,-313.6,237.44,-26.45
3632,3632,-313.6,237.44,-43.47
3633,3633,-313.6,237.44,-60.49
3634,3634,-313.6,237.44,-77.51
3635,3635,-313.6,237.44,-94.53
3636,3636,-313.6,237.44,-111.55
3637,3637,-313.6,237.44,-128.57
3638,3638,-313.6,237.44,-145.59
3639,3639,-313.6,237.44,-162.61
3640,3640,-313.6,237.44,-179.64
3641,3641,-313.6,237.44,-196.66
3642,3642,-313.6,237.44,-213.68
3643,3643,-313.6,237.44,-230.7
3644,3644,-313.6,237.44,-247.72
3645,3645,-313.6,237.44,-264.74
3646,3646,-313.6,237.44,-281.76
3647,3647,-313.6,237.44,-298.78
3648,3648,-313.6,237.44,-315.8
3649,3649,-313.6,237.44,-332.82
3650,3650,-313.6,237.44,-349.84
3651,3651,-313.6,237.44,-366.86
3652,3652,-313.6,237.44,-383.88
3653,3653,-313.6,237.44,-400.91
3654,3654,-313.6,237.44,-417.93
3655,3655,-313.6,237.44,-434.95
3656,3656,-313.6,237.44,-451.97
3657,3657,-313.6,237.44,-468.99
3658,3658,-313.6,237.44,-486.01
3659,3659,-313.6,237.44,-503.03
3660,3660,-189.98,257.42,501.35
3661,3661,-189.98,257.42,484.33
3662,3662,-189.98,257.42,467.31
3663,3663,-189.98,257.42,450.29
3664,3664,-189.98,257.42,433.27
